tick,last,bid,pmid,ask,best_bid,mid,best_ask,bid_vwap,ask_vwap,LOB_imbalance,LOB_mass_imbalance,vol,time_factor,vol_spread,gtrend,gtrend_confidence,position,current_bid,position_vwap,current_ask
79,19.91,19.85,19.88,19.91,19.85,19.88,19.91,19.84776583032284,19.912891777035927,0.0007018419143158922,0.01009747100744894,0.001761105107668552,0.5400342666504739,0.05,-3.702655377960199e-05,-0.18687070521173532,10000.0,19.75,19.88,19.92
79,19.91,19.85,19.88,19.91,19.85,19.88,19.91,19.84776583032284,19.912891777035927,0.0007018419143158922,0.01009747100744894,0.001761105107668552,0.5400342666504739,0.05,-3.702655377960199e-05,-0.18687070521173532,10000.0,19.75,19.88,19.92
79,19.91,19.85,19.88,19.91,19.85,19.88,19.91,19.84776583032284,19.912891777035927,0.0007018419143158922,0.01009747100744894,0.001761105107668552,0.5400342666504739,0.05,-3.702655377960199e-05,-0.18687070521173532,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.89,19.92,19.86,19.89,19.92,19.859945027486255,19.92,0.000149947518368571,-0.0009153698926772614,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.89,19.92,19.86,19.89,19.92,19.859945027486255,19.92,0.000149947518368571,-0.0009153698926772614,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.89,19.92,19.86,19.89,19.92,19.859945027486255,19.92,0.000149947518368571,-0.0009153698926772614,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.89,19.92,19.86,19.89,19.92,19.859945027486255,19.92,0.000149947518368571,-0.0009153698926772614,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.89,19.92,19.86,19.89,19.92,19.859945027486255,19.92,0.000149947518368571,-0.0009153698926772614,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.89,19.92,19.86,19.89,19.92,19.859945027486255,19.92,0.000149947518368571,-0.0009153698926772614,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.89,19.92,19.86,19.89,19.92,19.859945027486255,19.92,0.000149947518368571,-0.0009153698926772614,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.89,19.92,19.86,19.89,19.92,19.859945027486255,19.92,0.000149947518368571,-0.0009153698926772614,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922044639590194,-1.9778676608748107e-05,0.16048621177023972,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922044639590194,-1.9778676608748107e-05,0.16048621177023972,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922044639590194,-1.9778676608748107e-05,0.16048621177023972,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922044639590194,-1.9778676608748107e-05,0.16048621177023972,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922044639590194,-1.9778676608748107e-05,0.16048621177023972,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922044639590194,-1.9778676608748107e-05,0.16048621177023972,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922044639590194,-1.9778676608748107e-05,0.16048621177023972,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
80,19.89,19.86,19.88,19.91,19.86,19.885,19.91,19.858201331131262,19.922042760882885,-0.00047941244791949823,0.16046150679893897,0.001753154742268227,0.5400342666504739,0.05,-4.927404146335304e-05,-0.2513868717251666,10000.0,19.75,19.88,19.92
81,19.84,19.81,19.84,19.87,19.81,19.84,19.87,19.8099700149925,19.870009998000402,0.000149947518368571,-0.00033289494925171925,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.81,19.84,19.87,19.81,19.84,19.87,19.8099700149925,19.870009998000402,0.000149947518368571,-0.00033289494925171925,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.81,19.84,19.87,19.81,19.84,19.87,19.8099700149925,19.870009998000402,0.000149947518368571,-0.00033289494925171925,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.81,19.84,19.87,19.81,19.84,19.87,19.8099700149925,19.870009998000402,0.000149947518368571,-0.00033289494925171925,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.81,19.84,19.87,19.81,19.84,19.87,19.8099700149925,19.870009998000402,0.000149947518368571,-0.00033289494925171925,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.81,19.84,19.87,19.81,19.84,19.87,19.8099700149925,19.870009998000402,0.000149947518368571,-0.00033289494925171925,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.81,19.84,19.87,19.81,19.84,19.87,19.8099700149925,19.870009998000402,0.000149947518368571,-0.00033289494925171925,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.81,19.84,19.87,19.81,19.84,19.87,19.8099700149925,19.870009998000402,0.000149947518368571,-0.00033289494925171925,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.81,19.84,19.87,19.81,19.84,19.87,19.8099700149925,19.870009998000402,0.000149947518368571,-0.00033289494925171925,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.83,19.85,19.87,19.83,19.85,19.87,19.80805208368359,19.871379824074808,0.0008027072315904392,-0.3247880330885221,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.83,19.85,19.87,19.83,19.85,19.87,19.80805208368359,19.871379824074808,0.0008027072315904392,-0.3247880330885221,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.83,19.85,19.87,19.83,19.85,19.87,19.80805208368359,19.871379824074808,0.0008027072315904392,-0.3247880330885221,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.83,19.85,19.87,19.83,19.85,19.87,19.80805208368359,19.871379824074808,0.0008027072315904392,-0.3247880330885221,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.83,19.85,19.87,19.83,19.85,19.87,19.80805208368359,19.871379824074808,0.0008027072315904392,-0.3247880330885221,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.83,19.85,19.87,19.83,19.85,19.87,19.80805208368359,19.871379824074808,0.0008027072315904392,-0.3247880330885221,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
81,19.84,19.86,19.87,19.87,19.86,19.865,19.87,19.808111815992397,19.871379824074808,0.0013779622974479505,-0.7983238521908542,0.0017637095548156375,0.5400342666504739,0.05,-8.008273394058899e-05,-0.4086523447118142,10000.0,19.75,19.88,19.92
82,19.81,19.78,19.81,19.84,19.78,19.81,19.84,19.77998500749625,19.84001599680064,0.000149947518368571,1.6729640910018682e-05,0.001759855197032941,0.5400342666504739,0.05,-9.776363653736196e-05,-0.5030451922353057,10000.0,19.75,19.88,19.92
82,19.81,19.78,19.81,19.84,19.78,19.81,19.84,19.77998500749625,19.84001599680064,0.000149947518368571,1.6729640910018682e-05,0.001759855197032941,0.5400342666504739,0.05,-9.776363653736196e-05,-0.5030451922353057,10000.0,19.75,19.88,19.92
82,19.81,19.78,19.81,19.84,19.78,19.81,19.84,19.77998500749625,19.84001599680064,0.000149947518368571,1.6729640910018682e-05,0.001759855197032941,0.5400342666504739,0.05,-9.776363653736196e-05,-0.5030451922353057,10000.0,19.75,19.88,19.92
82,19.81,19.78,19.81,19.84,19.78,19.81,19.84,19.77998500749625,19.84001599680064,0.000149947518368571,1.6729640910018682e-05,0.001759855197032941,0.5400342666504739,0.05,-9.776363653736196e-05,-0.5030451922353057,10000.0,19.75,19.88,19.92
82,19.81,19.78,19.81,19.84,19.78,19.81,19.84,19.77998500749625,19.84001599680064,0.000149947518368571,1.6729640910018682e-05,0.001759855197032941,0.5400342666504739,0.05,-9.776363653736196e-05,-0.5030451922353057,10000.0,19.75,19.88,19.92
82,19.81,19.78,19.81,19.84,19.78,19.81,19.84,19.77998500749625,19.84001599680064,0.000149947518368571,1.6729640910018682e-05,0.001759855197032941,0.5400342666504739,0.05,-9.776363653736196e-05,-0.5030451922353057,10000.0,19.75,19.88,19.92
82,19.81,19.78,19.81,19.84,19.78,19.81,19.84,19.77998500749625,19.84001599680064,0.000149947518368571,1.6729640910018682e-05,0.001759855197032941,0.5400342666504739,0.05,-9.776363653736196e-05,-0.5030451922353057,10000.0,19.75,19.88,19.92
82,19.81,19.78,19.81,19.84,19.78,19.81,19.84,19.77998500749625,19.84001599680064,0.000149947518368571,1.6729640910018682e-05,0.001759855197032941,0.5400342666504739,0.05,-9.776363653736196e-05,-0.5030451922353057,10000.0,19.75,19.88,19.92
82,19.81,19.78,19.81,19.84,19.78,19.81,19.84,19.77998500749625,19.84001599680064,0.000149947518368571,1.6729640910018682e-05,0.001759855197032941,0.5400342666504739,0.05,-9.776363653736196e-05,-0.5030451922353057,10000.0,19.75,19.88,19.92
82,19.78,19.79,19.8,19.82,19.79,19.805,19.82,19.77709936804283,19.842665119419863,0.00042656500365697837,0.14892664626906715,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.79,19.8,19.82,19.79,19.805,19.82,19.77709936804283,19.842665119419863,0.00042656500365697837,0.14892664626906715,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.79,19.8,19.82,19.79,19.805,19.82,19.77709936804283,19.842665119419863,0.00042656500365697837,0.14892664626906715,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.79,19.8,19.82,19.79,19.805,19.82,19.77709936804283,19.842665119419863,0.00042656500365697837,0.14892664626906715,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.79,19.8,19.82,19.79,19.805,19.82,19.77709936804283,19.842665119419863,0.00042656500365697837,0.14892664626906715,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.79,19.8,19.82,19.79,19.805,19.82,19.77709936804283,19.842665119419863,0.00042656500365697837,0.14892664626906715,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.79,19.8,19.82,19.81,19.815,19.82,19.777129220179773,19.842665119419863,0.0008804419224894544,-0.15572625871780935,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.842665119419863,0.0008804419224894544,-0.15572625871780935,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.842665119419863,0.0008804419224894544,-0.15572625871780935,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.842665119419863,0.0008804419224894544,-0.15572625871780935,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.842665119419863,0.0008804419224894544,-0.15572625871780935,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.842665119419863,0.0008804419224894544,-0.15572625871780935,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.842665119419863,0.0008804419224894544,-0.15572625871780935,0.0017829800553390328,0.5400342666504739,0.05,-0.00011643297542110435,-0.5913384135259683,10000.0,19.75,19.88,19.92
82,19.78,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.842665119419863,0.0008804419224894544,-0.15572625871780935,0.0017556752293559678,0.5400342666504739,0.05,-9.154051244058734e-05,-0.47214538500991116,10000.0,19.75,19.88,19.92
82,19.82,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.84268443553006,0.0013063796854000194,-0.15538571928624273,0.0017556752293559678,0.5400342666504739,0.05,-9.154051244058734e-05,-0.47214538500991116,10000.0,19.75,19.88,19.92
82,19.82,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.84268443553006,0.0013063796854000194,-0.15538571928624273,0.0017556752293559678,0.5400342666504739,0.05,-9.154051244058734e-05,-0.47214538500991116,10000.0,19.75,19.88,19.92
82,19.82,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.84268443553006,0.0013063796854000194,-0.15538571928624273,0.0017556752293559678,0.5400342666504739,0.05,-9.154051244058734e-05,-0.47214538500991116,10000.0,19.75,19.88,19.92
82,19.82,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.84268443553006,0.0013063796854000194,-0.15538571928624273,0.0017556752293559678,0.5400342666504739,0.05,-9.154051244058734e-05,-0.47214538500991116,10000.0,19.75,19.88,19.92
82,19.82,19.81,19.81,19.82,19.81,19.815,19.82,19.777129220179773,19.84268443553006,0.0013063796854000194,-0.15538571928624273,0.0017556752293559678,0.5400342666504739,0.05,-9.154051244058734e-05,-0.47214538500991116,10000.0,19.75,19.88,19.92
83,19.8,19.77,19.8,19.83,19.77,19.8,19.83,19.7699900049975,19.83001799640072,0.000149947518368571,0.00013329445198365398,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.77,19.8,19.83,19.77,19.8,19.83,19.7699900049975,19.83001799640072,0.000149947518368571,0.00013329445198365398,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.77,19.8,19.83,19.77,19.8,19.83,19.7699900049975,19.83001799640072,0.000149947518368571,0.00013329445198365398,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.77,19.8,19.83,19.77,19.8,19.83,19.7699900049975,19.83001799640072,0.000149947518368571,0.00013329445198365398,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.77,19.8,19.83,19.77,19.8,19.83,19.7699900049975,19.83001799640072,0.000149947518368571,0.00013329445198365398,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.77,19.8,19.83,19.77,19.8,19.83,19.7699900049975,19.83001799640072,0.000149947518368571,0.00013329445198365398,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.77,19.8,19.83,19.77,19.8,19.83,19.7699900049975,19.83001799640072,0.000149947518368571,0.00013329445198365398,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.77,19.8,19.83,19.77,19.8,19.83,19.7699900049975,19.83001799640072,0.000149947518368571,0.00013329445198365398,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.77,19.8,19.83,19.77,19.8,19.83,19.7699900049975,19.83001799640072,0.000149947518368571,0.00013329445198365398,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
83,19.8,19.78,19.79,19.79,19.78,19.785,19.79,19.76863562548831,19.831536074829188,-0.00011866501854140915,0.47967384388607065,0.0017477371145553054,0.5400342666504739,0.05,-0.00010273136269937565,-0.5355076194563996,10000.0,19.75,19.88,19.92
