tick,n_open_orders,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl_per_share,realized
60,0,20.05,20.08,20.09,20.1,20.03,20.09,20.15,0.0,0.0,0.0,-675.0
60,0,20.05,20.08,20.09,20.1,20.03,20.09,20.15,0.0,0.0,0.0,-675.0
61,0,20.04,20.04,20.05,20.07,19.99,20.05,20.11,0.0,0.0,0.0,-675.0
61,0,20.04,20.04,20.05,20.07,19.99,20.05,20.11,0.0,0.0,0.0,-675.0
62,0,20.09,20.06,20.09,20.12,20.03,20.09,20.15,0.0,0.0,0.0,-675.0
62,0,20.09,20.1,20.11,20.12,20.05,20.11,20.17,0.0,0.0,0.0,-675.0
62,0,20.09,20.1,20.11,20.12,20.05,20.11,20.17,0.0,0.0,0.0,-675.0
63,0,20.07,20.05,20.08,20.1,20.02,20.08,20.14,0.0,0.0,0.0,-675.0
63,0,20.07,20.04,20.05,20.06,19.99,20.05,20.11,0.0,0.0,0.0,-675.0
64,0,20.02,19.99,20.02,20.05,19.96,20.02,20.08,0.0,0.0,0.0,-675.0
64,0,20.05,19.99,20.02,20.05,19.97,20.02,20.07,0.0,0.0,0.0,-675.0
64,0,20.05,19.99,20.02,20.05,19.97,20.02,20.07,0.0,0.0,0.0,-675.0
65,0,20.04,20.01,20.04,20.07,19.99,20.04,20.09,0.0,0.0,0.0,-675.0
65,0,20.02,20.01,20.02,20.02,19.97,20.02,20.07,0.0,0.0,0.0,-675.0
66,0,20.05,20.02,20.05,20.08,20.0,20.05,20.1,0.0,0.0,0.0,-675.0
66,0,20.05,20.03,20.05,20.07,20.0,20.05,20.1,0.0,0.0,0.0,-675.0
66,0,20.05,20.03,20.05,20.07,20.0,20.05,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.05,20.08,20.0,20.05,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.04,20.06,20.0,20.04,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.03,20.04,20.0,20.03,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.03,20.04,20.0,20.03,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.03,20.04,20.0,20.03,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.03,20.04,20.0,20.03,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.03,20.04,20.0,20.03,20.1,0.0,0.0,0.0,-675.0
67,0,20.05,20.02,20.03,20.04,20.0,20.03,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.05,20.08,20.1,20.0,20.08,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.05,20.08,20.1,20.0,20.08,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.05,20.08,20.1,20.0,20.08,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.05,20.08,20.1,20.0,20.08,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.08,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
68,0,20.1,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.1,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.1,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.1,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.1,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
69,0,20.07,20.07,20.09,20.1,20.0,20.09,20.1,0.0,0.0,0.0,-675.0
70,0,20.07,20.04,20.07,20.1,20.0,20.07,20.1,0.0,0.0,0.0,-675.0
70,0,20.07,20.04,20.07,20.1,20.0,20.07,20.1,0.0,0.0,0.0,-675.0
70,0,20.07,20.04,20.07,20.1,20.0,20.07,20.1,0.0,0.0,0.0,-675.0
70,0,20.07,20.04,20.07,20.1,20.0,20.07,20.1,0.0,0.0,0.0,-675.0
70,0,20.07,20.04,20.07,20.1,20.0,20.07,20.1,0.0,0.0,0.0,-675.0
70,0,20.1,20.04,20.06,20.09,20.04,20.06,20.16,-5000.0,20.1,0.0400000000000027,-650.0
70,0,20.1,20.04,20.06,20.09,20.04,20.06,20.16,-5000.0,20.1,0.0400000000000027,-650.0
70,0,20.1,20.04,20.06,20.09,20.04,20.06,20.16,-5000.0,20.1,0.0400000000000027,-650.0
70,0,20.1,20.04,20.06,20.09,20.04,20.06,20.16,-5000.0,20.1,0.0400000000000027,-650.0
70,0,20.09,20.04,20.06,20.09,19.86,20.06,20.07,15000.0,20.09,-0.030000000000001137,-800.0
71,0,20.1,20.1,20.11,20.12,20.01,20.11,20.13,5000.0,20.09,0.019999999999999574,-800.0
71,0,20.1,20.1,20.11,20.12,20.06,20.11,20.16,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.12,20.13,20.14,20.15,20.09,20.14,20.19,0.0,0.0,0.0,-800.0
72,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.09,20.12,20.14,20.09,20.12,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
73,0,20.11,20.12,20.13,20.14,20.09,20.13,20.19,0.0,0.0,0.0,-800.0
74,0,20.06,20.03,20.06,20.09,19.96,20.06,20.09,5000.0,20.09,-0.030000000000001137,-775.0
74,0,20.06,20.03,20.06,20.09,19.96,20.06,20.09,5000.0,20.09,-0.030000000000001137,-775.0
74,0,20.06,20.05,20.07,20.09,19.97,20.07,20.09,5000.0,20.09,-0.019999999999999574,-775.0
74,0,20.06,20.05,20.07,20.09,19.97,20.07,20.09,5000.0,20.09,-0.019999999999999574,-775.0
74,0,20.06,20.05,20.07,20.09,19.97,20.07,20.09,5000.0,20.09,-0.019999999999999574,-775.0
75,0,20.05,20.02,20.05,20.08,19.95,20.05,20.08,5000.0,20.09,-0.03999999999999915,-775.0
75,0,20.05,20.03,20.05,20.07,19.95,20.05,20.08,5000.0,20.09,-0.03999999999999915,-775.0
75,0,20.05,20.03,20.04,20.04,19.94,20.04,20.06,5000.0,20.09,-0.05000000000000071,-775.0
76,0,20.01,19.98,20.01,20.04,19.91,20.01,20.04,5000.0,20.09,-0.0799999999999983,-775.0
76,0,19.99,19.99,20.0,20.02,19.9,20.0,20.02,5000.0,20.09,-0.08999999999999986,-775.0
77,0,19.99,19.96,19.99,20.02,19.89,19.99,20.02,5000.0,20.09,-0.10000000000000142,-775.0
77,0,20.02,19.96,19.99,20.02,19.89,19.99,20.02,5000.0,20.09,-0.10000000000000142,-775.0
77,0,20.02,20.01,20.02,20.02,19.92,20.02,20.05,5000.0,20.09,-0.07000000000000028,-775.0
78,0,20.03,20.0,20.03,20.06,19.93,20.03,20.05,5000.0,20.09,-0.05999999999999872,-775.0
78,0,20.0,20.03,20.04,20.04,19.94,20.04,20.06,5000.0,20.09,-0.05000000000000071,-775.0
79,0,20.12,20.09,20.12,20.15,20.02,20.12,20.15,5000.0,20.09,0.030000000000001137,-775.0
79,0,20.09,20.09,20.11,20.12,20.06,20.11,20.16,0.0,0.0,0.0,-825.0
79,0,20.09,20.09,20.11,20.12,20.06,20.11,20.16,0.0,0.0,0.0,-825.0
80,0,20.15,20.15,20.16,20.17,20.11,20.16,20.21,0.0,0.0,0.0,-825.0
80,0,20.15,20.12,20.13,20.14,20.08,20.13,20.18,0.0,0.0,0.0,-825.0
81,0,20.12,20.09,20.12,20.15,20.07,20.12,20.17,0.0,0.0,0.0,-825.0
81,0,20.12,20.09,20.12,20.15,20.07,20.12,20.17,0.0,0.0,0.0,-825.0
81,0,20.12,20.09,20.12,20.14,20.07,20.12,20.17,0.0,0.0,0.0,-825.0
82,0,20.15,20.12,20.15,20.18,20.1,20.15,20.2,0.0,0.0,0.0,-825.0
82,0,20.18,20.13,20.16,20.18,20.11,20.16,20.21,0.0,0.0,0.0,-825.0
83,0,20.14,20.11,20.14,20.17,20.09,20.14,20.19,0.0,0.0,0.0,-825.0
83,0,20.11,20.13,20.13,20.14,20.08,20.13,20.18,0.0,0.0,0.0,-825.0
83,0,20.11,20.13,20.13,20.14,20.08,20.13,20.18,0.0,0.0,0.0,-825.0
84,0,20.14,20.11,20.14,20.17,20.09,20.14,20.19,0.0,0.0,0.0,-825.0
84,0,20.14,20.11,20.12,20.14,20.07,20.12,20.17,0.0,0.0,0.0,-825.0
85,0,20.18,20.15,20.18,20.21,20.13,20.18,20.23,0.0,0.0,0.0,-825.0
85,0,20.18,20.15,20.16,20.16,20.11,20.16,20.21,0.0,0.0,0.0,-825.0
85,0,20.15,20.15,20.16,20.16,20.11,20.16,20.21,0.0,0.0,0.0,-825.0
86,0,20.14,20.11,20.14,20.17,20.09,20.14,20.19,0.0,0.0,0.0,-825.0
86,0,20.14,20.15,20.16,20.16,20.11,20.16,20.21,0.0,0.0,0.0,-825.0
87,0,20.15,20.12,20.15,20.18,20.1,20.15,20.2,0.0,0.0,0.0,-825.0
87,0,20.15,20.12,20.15,20.17,20.1,20.15,20.2,0.0,0.0,0.0,-825.0
87,0,20.15,20.14,20.16,20.17,20.11,20.16,20.21,0.0,0.0,0.0,-825.0
88,0,20.23,20.23,20.25,20.26,20.2,20.25,20.3,0.0,0.0,0.0,-825.0
88,0,20.23,20.23,20.25,20.26,20.23,20.25,20.35,-5000.0,20.23,-0.019999999999999574,-875.0
89,0,20.25,20.22,20.25,20.28,20.2,20.25,20.3,0.0,0.0,0.0,-1075.0
89,0,20.22,20.24,20.26,20.28,20.21,20.26,20.31,0.0,0.0,0.0,-1075.0
89,0,20.22,20.24,20.26,20.28,20.21,20.26,20.31,0.0,0.0,0.0,-1075.0
90,0,20.24,20.21,20.24,20.27,20.19,20.24,20.29,0.0,0.0,0.0,-1075.0
90,0,20.24,20.21,20.22,20.23,20.17,20.22,20.27,0.0,0.0,0.0,-1075.0
