tick,n_open_orders,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl_per_share,realized
144,0,20.48,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
144,0,20.48,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
144,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.45,20.42,20.45,20.48,0,20.45,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.48,20.44,20.46,20.48,0,20.46,0,0.0,0.0,0.0,0.0
145,0,20.47,20.44,20.47,20.5,0,20.47,0,0.0,0.0,0.0,0.0
146,0,20.47,20.44,20.47,20.5,0,20.47,0,0.0,0.0,0.0,0.0
146,0,20.47,20.44,20.47,20.5,0,20.47,0,0.0,0.0,0.0,0.0
146,0,20.47,20.44,20.47,20.5,0,20.47,0,0.0,0.0,0.0,0.0
146,0,20.47,20.44,20.47,20.5,0,20.47,0,0.0,0.0,0.0,0.0
146,0,20.47,20.44,20.47,20.5,0,20.47,0,0.0,0.0,0.0,0.0
146,0,20.47,20.44,20.47,20.5,0,20.47,0,0.0,0.0,0.0,0.0
146,0,20.47,20.44,20.47,20.5,0,20.47,0,0.0,0.0,0.0,0.0
146,0,20.47,20.46,20.46,20.47,0,20.46,0,0.0,0.0,0.0,0.0
146,0,20.47,20.46,20.46,20.47,0,20.46,0,0.0,0.0,0.0,0.0
146,0,20.47,20.46,20.46,20.47,0,20.46,0,0.0,0.0,0.0,0.0
146,0,20.47,20.46,20.46,20.47,0,20.46,0,0.0,0.0,0.0,0.0
146,0,20.47,20.46,20.46,20.47,0,20.46,0,0.0,0.0,0.0,0.0
146,0,20.47,20.46,20.46,20.47,0,20.46,0,0.0,0.0,0.0,0.0
146,0,20.47,20.46,20.46,20.47,0,20.46,0,0.0,0.0,0.0,0.0
146,0,20.47,20.46,20.46,20.47,0,20.46,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
146,0,20.47,20.47,20.48,20.48,0,20.48,0,0.0,0.0,0.0,0.0
147,0,20.42,20.39,20.42,20.45,0,20.42,0,0.0,0.0,0.0,0.0
147,0,20.42,20.39,20.42,20.45,0,20.42,0,0.0,0.0,0.0,0.0
147,0,20.42,20.39,20.42,20.45,0,20.42,0,0.0,0.0,0.0,0.0
147,0,20.45,20.42,20.43,20.43,0,20.43,0,0.0,0.0,0.0,0.0
147,0,20.45,20.42,20.43,20.43,0,20.43,0,0.0,0.0,0.0,0.0
147,0,20.45,20.42,20.43,20.43,0,20.43,0,0.0,0.0,0.0,0.0
147,0,20.45,20.42,20.43,20.43,0,20.43,0,0.0,0.0,0.0,0.0
147,0,20.45,20.42,20.43,20.43,0,20.43,0,0.0,0.0,0.0,0.0
147,0,20.45,20.42,20.43,20.43,0,20.43,0,0.0,0.0,0.0,0.0
147,0,20.45,20.42,20.43,20.43,0,20.43,0,0.0,0.0,0.0,0.0
147,0,20.45,20.42,20.43,20.43,0,20.43,0,0.0,0.0,0.0,0.0
147,0,20.45,20.42,20.43,20.43,0,20.43,0,0.0,0.0,0.0,0.0
