id,period,tick,price,quantity
232,1,96,19.84,45700.0
236,1,97,20.06,48000.0
234,1,97,20.06,55800.0
233,1,97,19.88,5000.0
235,1,97,20.06,1000.0
237,1,98,20.14,5000.0
238,1,98,20.48,52800.0
239,1,99,20.48,47300.0
240,1,100,20.62,5000.0
241,1,101,20.46,5000.0
242,1,102,20.36,47300.0
243,1,103,20.31,52400.0
244,1,104,20.37,56400.0
245,1,104,20.34,42300.0
246,1,106,20.62,50900.0
247,1,107,20.75,48800.0
252,1,108,20.72,5000.0
251,1,108,20.72,5000.0
253,1,108,20.47,56000.0
249,1,108,20.72,5000.0
250,1,108,20.72,5000.0
248,1,108,20.72,5000.0
254,1,109,20.45,5000.0
255,1,109,20.45,5000.0
256,1,109,20.4,5000.0
257,1,109,20.39,5000.0
258,1,109,20.34,57800.0
259,1,109,20.35,5000.0
261,1,110,20.55,5000.0
262,1,110,20.55,5000.0
263,1,110,20.55,5000.0
264,1,110,20.55,5000.0
265,1,110,20.55,29400.0
266,1,110,20.53,49200.0
260,1,110,20.55,5000.0
268,1,111,20.57,45800.0
267,1,111,20.57,50100.0
269,1,113,21.3,37200.0
270,1,113,21.25,39200.0
271,1,114,21.31,38000.0
272,1,114,21.32,5000.0
273,1,114,21.32,5000.0
274,1,114,21.32,5000.0
275,1,114,21.32,900.0
276,1,114,21.32,4100.0
277,1,114,21.32,5000.0
278,1,114,21.33,35900.0
279,1,115,21.37,5000.0
280,1,115,21.36,49500.0
281,1,116,21.26,5000.0
282,1,116,21.24,5000.0
283,1,116,21.26,2600.0
284,1,116,21.26,47300.0
290,1,117,21.46,5000.0
289,1,117,21.47,9500.0
288,1,117,21.46,5000.0
286,1,117,21.45,5000.0
287,1,117,21.45,39200.0
285,1,117,21.26,5000.0
291,1,118,21.22,5000.0
292,1,118,21.22,5000.0
293,1,118,21.22,5000.0
294,1,118,21.22,5000.0
295,1,118,21.22,5000.0
296,1,118,21.17,5000.0
297,1,118,21.16,5000.0
298,1,118,21.18,40600.0
299,1,118,21.18,5500.0
300,1,119,20.94,5000.0
301,1,119,20.94,5000.0
302,1,119,20.94,37200.0
303,1,119,20.94,2600.0
309,1,120,21.24,5000.0
308,1,120,21.26,4700.0
306,1,120,21.23,5000.0
305,1,120,21.25,5000.0
304,1,120,20.94,2400.0
307,1,120,21.24,39400.0
310,1,121,21.3,5000.0
311,1,121,21.3,5000.0
312,1,121,21.3,5000.0
313,1,121,21.3,5000.0
314,1,121,21.3,5000.0
315,1,121,21.47,5000.0
316,1,121,21.44,5000.0
317,1,122,21.82,5000.0
318,1,122,21.79,50700.0
319,1,122,21.83,42600.0
325,1,123,21.56,5000.0
324,1,123,21.56,42300.0
323,1,123,21.56,5000.0
322,1,123,21.54,5000.0
321,1,123,21.51,44500.0
320,1,123,21.81,5000.0
326,1,124,21.51,5000.0
327,1,124,21.48,48800.0
328,1,124,21.52,5000.0
329,1,124,21.52,5000.0
330,1,124,21.51,43900.0
331,1,124,21.48,5700.0
341,1,125,21.03,44000.0
340,1,125,21.01,5000.0
338,1,125,21.0,5000.0
337,1,125,21.03,5000.0
339,1,125,21.0,5000.0
335,1,125,21.2,5000.0
332,1,125,21.2,5000.0
334,1,125,21.2,5000.0
333,1,125,21.2,5000.0
336,1,125,21.2,5000.0
350,1,126,21.08,5000.0
349,1,126,21.09,35700.0
348,1,126,21.1,5000.0
347,1,126,21.09,5000.0
346,1,126,21.05,5000.0
344,1,126,21.05,5000.0
343,1,126,21.05,5000.0
342,1,126,21.05,5000.0
345,1,126,21.05,5000.0
360,1,127,20.74,5000.0
357,1,127,20.75,5000.0
358,1,127,20.73,38800.0
356,1,127,20.72,44100.0
359,1,127,20.72,8500.0
354,1,127,20.95,5000.0
351,1,127,20.95,5000.0
355,1,127,20.95,5000.0
353,1,127,20.95,5000.0
352,1,127,20.95,5000.0
362,1,128,20.7,5000.0
363,1,128,20.7,5000.0
364,1,128,20.7,5000.0
365,1,128,20.7,5000.0
366,1,128,20.6,5000.0
367,1,128,20.57,5000.0
369,1,128,20.56,5000.0
361,1,128,20.7,5000.0
368,1,128,20.56,40900.0
370,1,129,20.72,40000.0
371,1,129,20.69,5000.0
372,1,129,20.66,39300.0
373,1,129,20.68,5000.0
377,1,130,20.39,47800.0
378,1,130,20.39,3400.0
376,1,130,20.39,5000.0
375,1,130,20.38,55500.0
374,1,130,20.44,5000.0
379,1,131,20.39,1600.0
380,1,131,20.6,5000.0
381,1,131,20.58,5000.0
382,1,132,20.13,5000.0
383,1,132,20.16,40200.0
384,1,132,20.14,5000.0
385,1,132,20.13,43000.0
386,1,132,20.12,13400.0
387,1,132,20.14,5000.0
388,1,133,20.64,46500.0
389,1,133,20.61,5000.0
390,1,133,20.62,5000.0
393,1,134,20.51,44100.0
392,1,134,20.52,5000.0
391,1,134,20.51,5000.0
394,1,135,20.74,5000.0
395,1,135,20.79,5000.0
396,1,135,20.79,5000.0
397,1,135,20.79,5000.0
398,1,135,20.79,5000.0
399,1,135,20.79,5000.0
400,1,135,20.79,5000.0
401,1,135,20.8,5000.0
405,1,136,20.69,49800.0
404,1,136,20.69,50400.0
403,1,136,20.71,5000.0
402,1,136,20.72,5000.0
406,1,137,20.57,5000.0
407,1,137,20.54,5000.0
408,1,137,20.55,41700.0
409,1,137,20.56,5200.0
410,1,137,20.55,5000.0
418,1,138,20.29,40000.0
417,1,138,20.28,5000.0
416,1,138,20.31,5000.0
411,1,138,20.52,5000.0
414,1,138,20.52,5000.0
413,1,138,20.52,5000.0
412,1,138,20.52,5000.0
415,1,138,20.52,5000.0
419,1,139,20.29,5000.0
420,1,139,20.27,5000.0
421,1,139,20.24,50800.0
422,1,140,20.1,5000.0
423,1,140,20.08,5000.0
424,1,140,20.1,5000.0
425,1,141,20.01,5000.0
426,1,141,20.01,5000.0
430,1,142,20.04,5000.0
431,1,142,20.04,40500.0
428,1,142,20.05,47800.0
429,1,142,20.02,5000.0
427,1,142,20.02,5000.0
436,1,143,20.08,42200.0
435,1,143,20.09,5000.0
432,1,143,20.04,5000.0
433,1,143,20.1,5000.0
434,1,143,20.07,49100.0
437,1,144,20.12,5000.0
438,1,144,20.14,5000.0
439,1,144,20.14,41000.0
440,1,144,20.14,5000.0
441,1,145,20.1,5000.0
442,1,145,20.08,5000.0
443,1,145,20.08,5000.0
445,1,146,20.1,5000.0
444,1,146,20.07,5000.0
446,1,147,20.17,5000.0
447,1,147,20.16,5000.0
448,1,147,20.18,40100.0
449,1,147,20.14,58700.0
450,1,148,20.14,5000.0
451,1,148,20.11,42600.0
452,1,148,20.15,5000.0
456,1,149,20.33,1700.0
453,1,149,20.36,5000.0
454,1,149,20.37,5000.0
455,1,149,20.35,52500.0
457,1,150,20.29,5000.0
458,1,150,20.26,5000.0
459,1,150,20.28,5000.0
460,1,150,20.28,5000.0
461,1,150,20.28,5000.0
462,1,150,20.28,5000.0
463,1,150,20.28,5000.0
464,1,150,20.29,22200.0
465,1,150,20.27,5000.0
466,1,150,20.27,5000.0
467,1,150,20.29,41200.0
472,1,151,19.97,47100.0
471,1,151,19.98,5000.0
469,1,151,19.94,45700.0
468,1,151,19.97,5000.0
470,1,151,19.98,5000.0
473,1,152,19.72,5000.0
474,1,152,19.75,54100.0
475,1,152,19.7,5000.0
476,1,152,19.69,51600.0
477,1,153,19.78,5000.0
478,1,153,19.82,5000.0
479,1,153,19.82,5000.0
484,1,154,19.95,5000.0
483,1,154,19.9,15000.0
480,1,154,19.9,5000.0
481,1,154,19.94,5000.0
482,1,154,19.94,43900.0
491,1,155,20.26,5000.0
490,1,155,20.24,5000.0
489,1,155,19.98,5000.0
487,1,155,19.98,5000.0
486,1,155,19.98,5000.0
485,1,155,19.98,5000.0
488,1,155,19.98,5000.0
492,1,156,20.06,5000.0
493,1,156,20.02,5000.0
494,1,156,20.0,56500.0
495,1,157,20.01,5000.0
496,1,157,20.06,59600.0
497,1,157,20.04,5000.0
498,1,157,20.05,5000.0
499,1,157,20.03,56900.0
505,1,158,20.1,5000.0
503,1,158,20.07,23400.0
504,1,158,20.1,5000.0
501,1,158,20.1,5000.0
502,1,158,20.1,35300.0
500,1,158,20.13,50000.0
506,1,159,20.3,5000.0
507,1,159,20.32,5000.0
508,1,159,20.3,5000.0
509,1,160,20.55,5000.0
510,1,160,20.56,5000.0
511,1,160,20.55,53300.0
512,1,160,20.56,5000.0
513,1,161,20.84,5000.0
514,1,161,20.87,5000.0
515,1,161,20.84,53100.0
516,1,161,20.88,5000.0
517,1,162,20.99,5000.0
518,1,162,21.01,38400.0
519,1,162,20.99,5000.0
520,1,162,21.0,5000.0
522,1,163,20.7,5000.0
521,1,163,20.68,5000.0
523,1,164,20.57,5000.0
524,1,164,20.54,5000.0
525,1,164,20.56,5000.0
526,1,165,20.6,5000.0
527,1,165,20.63,5000.0
528,1,165,20.62,5000.0
529,1,166,20.62,5000.0
530,1,166,20.6,5000.0
531,1,166,20.6,5000.0
532,1,166,20.59,44800.0
533,1,167,20.67,5000.0
534,1,167,20.7,5000.0
535,1,167,20.72,5000.0
540,1,168,21.14,5000.0
539,1,168,21.13,5000.0
538,1,168,21.1,3000.0
536,1,168,21.13,54400.0
537,1,168,21.13,2000.0
541,1,169,21.11,5000.0
542,1,169,21.11,5000.0
543,1,169,21.11,5000.0
544,1,169,21.11,5000.0
545,1,169,21.11,5000.0
546,1,169,21.03,43300.0
547,1,169,21.0,5000.0
548,1,169,21.02,5000.0
549,1,169,20.97,45600.0
558,1,170,21.14,5000.0
557,1,170,21.12,5000.0
555,1,170,21.15,5000.0
556,1,170,21.12,44100.0
553,1,170,21.12,5000.0
552,1,170,21.05,5000.0
551,1,170,21.05,5000.0
550,1,170,21.05,5000.0
554,1,170,21.12,5000.0
559,1,171,21.15,5000.0
560,1,171,21.14,5000.0
561,1,171,21.15,41800.0
562,1,171,21.18,8500.0
566,1,172,21.32,5000.0
564,1,172,21.28,52900.0
563,1,172,21.28,5000.0
565,1,172,21.31,5000.0
567,1,173,21.11,5000.0
568,1,173,21.12,5000.0
569,1,173,21.12,40300.0
570,1,173,21.13,5000.0
571,1,174,21.07,5000.0
572,1,174,21.02,5000.0
573,1,174,21.02,5000.0
575,1,174,21.02,5000.0
579,1,174,21.01,50600.0
578,1,174,21.04,5000.0
574,1,174,21.02,5000.0
576,1,174,21.02,5000.0
577,1,174,21.01,23900.0
581,1,175,21.51,5000.0
584,1,175,21.52,5000.0
580,1,175,21.48,5000.0
582,1,175,21.51,41300.0
583,1,175,21.51,10400.0
586,1,176,21.31,5000.0
585,1,176,21.34,5000.0
587,1,177,21.53,5000.0
588,1,177,21.58,5000.0
589,1,177,21.59,50100.0
590,1,177,21.58,5000.0
591,1,178,21.58,5000.0
592,1,178,21.25,5000.0
593,1,178,21.26,53800.0
594,1,178,21.26,5000.0
606,1,179,21.48,5000.0
605,1,179,21.47,4800.0
604,1,179,21.48,41700.0
603,1,179,21.49,5000.0
602,1,179,21.5,39200.0
601,1,179,21.5,5000.0
599,1,179,21.28,5000.0
598,1,179,21.28,5000.0
597,1,179,21.28,5000.0
596,1,179,21.28,5000.0
595,1,179,21.26,5000.0
600,1,179,21.28,5000.0
607,1,180,21.62,51000.0
608,1,180,21.59,5000.0
609,1,180,21.6,5000.0
610,1,180,21.61,5000.0
611,1,180,21.59,37100.0
612,1,180,21.58,200.0
613,1,181,21.33,5000.0
614,1,181,21.32,5000.0
618,1,182,21.6,5000.0
616,1,182,21.61,5000.0
615,1,182,21.58,5000.0
617,1,182,21.58,47200.0
619,1,183,21.69,5000.0
620,1,183,21.71,5000.0
621,1,183,21.72,50400.0
622,1,184,21.73,5000.0
623,1,184,21.76,5000.0
624,1,184,21.78,5000.0
628,1,185,21.66,5000.0
626,1,185,21.65,5000.0
625,1,185,21.67,47600.0
627,1,185,21.67,52300.0
629,1,186,21.43,5000.0
630,1,186,21.4,5000.0
638,1,187,21.06,5000.0
637,1,187,21.06,5000.0
636,1,187,21.18,5000.0
633,1,187,21.18,5000.0
634,1,187,21.18,5000.0
632,1,187,21.18,5000.0
631,1,187,21.4,5000.0
635,1,187,21.18,5000.0
639,1,188,20.78,5000.0
640,1,188,20.78,49500.0
641,1,188,20.75,5000.0
642,1,188,20.75,43100.0
643,1,188,20.73,900.0
654,1,189,21.08,5000.0
653,1,189,21.1,45500.0
652,1,189,21.08,5000.0
651,1,189,21.1,3800.0
650,1,189,21.09,52600.0
649,1,189,21.08,5000.0
647,1,189,20.8,5000.0
644,1,189,20.8,5000.0
648,1,189,20.8,5000.0
646,1,189,20.8,5000.0
645,1,189,20.8,5000.0
656,1,190,20.7,5000.0
657,1,190,20.7,5000.0
658,1,190,20.7,5000.0
659,1,190,20.7,5000.0
660,1,190,20.67,5000.0
661,1,190,20.64,5000.0
655,1,190,20.7,5000.0
671,1,191,20.72,5000.0
670,1,191,20.72,5000.0
667,1,191,20.69,5000.0
669,1,191,20.72,49800.0
665,1,191,20.69,5000.0
664,1,191,20.69,5000.0
663,1,191,20.69,5000.0
662,1,191,20.69,5000.0
666,1,191,20.69,5000.0
668,1,191,20.72,5000.0
672,1,192,20.94,5000.0
673,1,192,20.97,40700.0
674,1,192,20.92,5000.0
675,1,193,21.17,5000.0
676,1,193,21.14,42500.0
681,1,194,21.26,5000.0
677,1,194,21.28,39300.0
678,1,194,21.25,5000.0
679,1,194,21.26,5000.0
680,1,194,21.28,46400.0
685,1,195,21.33,38700.0
684,1,195,21.32,5000.0
682,1,195,21.32,5000.0
683,1,195,21.32,5000.0
686,1,196,21.18,5000.0
687,1,196,21.18,5000.0
688,1,196,21.19,41000.0
692,1,197,21.06,5000.0
693,1,197,21.06,5000.0
690,1,197,21.06,5000.0
689,1,197,21.18,5000.0
691,1,197,21.07,5000.0
694,1,198,21.06,5000.0
695,1,198,21.29,5000.0
696,1,198,21.3,38000.0
697,1,198,21.31,13900.0
698,1,198,21.29,5000.0
699,1,198,21.29,5000.0
704,1,199,21.57,42900.0
703,1,199,21.56,5000.0
700,1,199,21.55,5000.0
701,1,199,21.57,5000.0
702,1,199,21.55,38300.0
705,1,200,21.29,5000.0
706,1,200,21.26,5000.0
707,1,200,21.29,49500.0
708,1,201,21.28,5000.0
709,1,201,21.28,42700.0
710,1,201,21.31,5000.0
711,1,201,21.32,5000.0
712,1,202,21.13,5000.0
713,1,202,21.09,5000.0
722,1,203,20.91,26500.0
721,1,203,20.92,5000.0
720,1,203,20.92,5000.0
719,1,203,20.92,5000.0
717,1,203,20.92,5000.0
714,1,203,21.08,5000.0
718,1,203,20.92,5000.0
716,1,203,20.91,5000.0
715,1,203,20.94,46300.0
723,1,204,21.1,5000.0
724,1,204,21.13,5000.0
725,1,204,21.14,5000.0
726,1,205,21.48,5000.0
727,1,205,21.53,5000.0
728,1,205,21.54,5000.0
729,1,205,21.54,5000.0
736,1,206,21.71,5000.0
734,1,206,21.7,1700.0
735,1,206,21.66,42400.0
732,1,206,21.69,42500.0
733,1,206,21.7,5000.0
731,1,206,21.69,5000.0
730,1,206,21.54,5000.0
740,1,207,21.87,5000.0
737,1,207,21.88,45200.0
738,1,207,21.89,1900.0
739,1,207,21.86,5000.0
741,1,208,21.86,5000.0
742,1,208,21.81,5000.0
744,1,208,21.81,5000.0
745,1,208,21.81,5000.0
746,1,208,21.81,5000.0
747,1,208,21.8,19900.0
748,1,208,21.84,5000.0
749,1,208,21.82,36300.0
750,1,208,21.86,38600.0
743,1,208,21.81,5000.0
755,1,209,21.68,5000.0
754,1,209,21.7,15400.0
752,1,209,21.7,5000.0
753,1,209,21.7,39700.0
751,1,209,21.84,5000.0
756,1,210,21.79,5000.0
757,1,210,21.81,5000.0
758,1,210,21.79,36300.0
759,1,210,21.78,2900.0
766,1,211,21.65,44600.0
765,1,211,21.68,3600.0
764,1,211,21.68,1400.0
762,1,211,21.67,5000.0
761,1,211,21.7,44300.0
760,1,211,21.8,5000.0
763,1,211,21.68,44400.0
767,1,212,21.63,5000.0
768,1,212,21.61,5000.0
769,1,212,21.62,42800.0
770,1,212,21.63,10100.0
774,1,213,21.68,5000.0
772,1,213,21.63,52100.0
771,1,213,21.63,5000.0
773,1,213,21.66,5000.0
775,1,214,21.53,5000.0
776,1,214,21.51,5000.0
777,1,215,21.52,5000.0
778,1,215,21.29,5000.0
779,1,215,21.28,5000.0
782,1,216,21.14,41600.0
780,1,216,21.14,5000.0
781,1,216,21.11,5000.0
783,1,217,21.15,5000.0
784,1,217,21.21,49100.0
785,1,217,21.18,5000.0
786,1,217,21.18,5000.0
787,1,218,20.93,5000.0
788,1,218,20.92,5000.0
791,1,219,21.03,5000.0
789,1,219,21.01,5000.0
790,1,219,21.04,5000.0
792,1,220,21.04,5000.0
793,1,220,21.04,5000.0
794,1,220,21.04,5000.0
795,1,220,21.04,5000.0
796,1,220,21.04,5000.0
797,1,220,21.04,5000.0
798,1,220,21.05,55600.0
799,1,221,21.04,5000.0
800,1,221,20.99,5000.0
801,1,221,21.0,5000.0
802,1,222,21.03,5000.0
803,1,222,21.06,5000.0
808,1,223,21.14,5000.0
807,1,223,21.15,46600.0
809,1,223,21.12,39900.0
805,1,223,21.09,54800.0
804,1,223,21.09,5000.0
806,1,223,21.12,5000.0
810,1,224,21.11,5000.0
811,1,224,21.08,5000.0
812,1,225,21.06,5000.0
813,1,225,20.96,5000.0
814,1,225,20.97,5000.0
815,1,225,20.97,38700.0
817,1,226,20.9,5000.0
816,1,226,20.93,5000.0
818,1,227,20.92,5000.0
819,1,227,20.65,46300.0
820,1,227,20.69,5000.0
821,1,227,20.69,48900.0
822,1,227,20.69,4600.0
823,1,227,20.69,400.0
831,1,228,20.86,5000.0
830,1,228,20.85,5000.0
829,1,228,20.82,5000.0
826,1,228,20.73,5000.0
827,1,228,20.73,5000.0
825,1,228,20.73,5000.0
824,1,228,20.73,5000.0
828,1,228,20.73,5000.0
832,1,229,20.86,5000.0
833,1,229,20.89,5000.0
834,1,229,20.9,5000.0
835,1,230,20.88,5000.0
836,1,230,20.84,5000.0
839,1,231,20.77,5000.0
837,1,231,20.83,5000.0
838,1,231,20.78,5000.0
840,1,232,20.94,5000.0
841,1,232,20.97,5000.0
842,1,232,20.98,39100.0
843,1,232,20.98,400.0
847,1,233,21.12,41800.0
844,1,233,21.08,5000.0
845,1,233,21.11,5000.0
846,1,233,21.12,5000.0
848,1,234,20.89,5000.0
849,1,234,20.86,5000.0
850,1,234,20.85,50800.0
851,1,235,20.84,5000.0
852,1,235,20.63,5000.0
853,1,235,20.63,5000.0
854,1,235,20.63,5000.0
855,1,235,20.63,5000.0
856,1,235,20.63,5000.0
857,1,235,20.37,5000.0
858,1,235,20.38,5000.0
859,1,235,20.38,38400.0
860,1,236,20.09,5000.0
861,1,236,20.06,5000.0
864,1,237,20.43,5000.0
862,1,237,20.39,5000.0
863,1,237,20.42,5000.0
865,1,238,20.43,5000.0
866,1,238,20.44,5000.0
867,1,238,20.43,49700.0
868,1,239,20.42,5000.0
869,1,239,20.0,5000.0
870,1,239,19.99,5000.0
871,1,239,19.99,52300.0
880,1,240,20.18,5000.0
877,1,240,20.17,5000.0
876,1,240,20.05,5000.0
879,1,240,20.17,5000.0
874,1,240,20.05,5000.0
875,1,240,20.05,5000.0
872,1,240,20.05,5000.0
878,1,240,20.18,43900.0
873,1,240,20.05,5000.0
881,1,241,20.1,47300.0
882,1,241,20.07,5000.0
883,1,241,20.08,5000.0
884,1,242,20.17,5000.0
885,1,242,20.19,5000.0
886,1,243,20.24,5000.0
887,1,243,20.27,5000.0
888,1,243,20.28,5000.0
889,1,243,20.24,57200.0
890,1,244,20.52,5000.0
891,1,244,20.54,5000.0
896,1,245,20.62,5000.0
897,1,245,20.63,54600.0
895,1,245,20.57,48700.0
893,1,245,20.63,45300.0
892,1,245,20.57,5000.0
894,1,245,20.6,5000.0
898,1,246,20.49,5000.0
899,1,246,20.46,5000.0
900,1,246,20.43,52200.0
901,1,246,20.46,5000.0
902,1,247,20.46,5000.0
903,1,247,20.48,5000.0
907,1,248,20.27,4400.0
905,1,248,20.27,52400.0
904,1,248,20.3,5000.0
906,1,248,20.27,600.0
908,1,249,20.28,5000.0
909,1,249,20.24,5000.0
910,1,249,20.23,5000.0
917,1,250,19.67,55000.0
918,1,250,19.7,5000.0
916,1,250,19.73,5000.0
912,1,250,19.95,5000.0
914,1,250,19.95,5000.0
913,1,250,19.95,5000.0
911,1,250,19.95,5000.0
915,1,250,19.95,5000.0
919,1,251,19.72,5000.0
920,1,251,19.54,48300.0
921,1,251,19.57,5000.0
922,1,251,19.56,40900.0
923,1,251,19.55,15300.0
924,1,251,19.58,5000.0
925,1,251,19.55,26300.0
926,1,251,19.54,20200.0
931,1,252,19.58,5000.0
930,1,252,19.57,19800.0
927,1,252,19.58,5000.0
929,1,252,19.57,38800.0
928,1,252,19.57,5000.0
932,1,253,19.62,5000.0
