id,period,tick,price,quantity
423,1,276,20.63,7300.0
424,1,277,20.88,53900.0
425,1,277,20.85,42900.0
426,1,278,20.73,49200.0
431,1,279,20.29,12000.0
430,1,279,20.29,44000.0
428,1,279,20.25,51300.0
427,1,279,20.24,47800.0
429,1,279,20.24,3000.0
432,1,280,20.24,56600.0
433,1,282,20.65,53500.0
434,1,283,20.86,46900.0
435,1,283,20.86,1400.0
436,1,283,20.86,37400.0
437,1,284,20.78,39700.0
438,1,284,20.72,44300.0
439,1,284,20.75,45400.0
440,1,284,20.78,700.0
441,1,285,20.79,40000.0
442,1,285,20.79,7000.0
445,1,288,21.28,56100.0
443,1,288,21.27,40700.0
444,1,288,21.28,3900.0
446,1,289,21.08,44400.0
447,1,294,21.26,40100.0
448,1,294,21.23,15000.0
449,1,295,21.34,52000.0
450,1,296,21.19,51200.0
451,1,297,20.87,47400.0
452,1,297,20.88,6300.0
453,1,298,20.68,43500.0
454,1,298,20.62,51200.0
455,1,298,20.62,39900.0
